サステナブル経営推進機構は、2050年のカーボンニュートラルの実現に向けて「カーボンフットプリント包括算定制度」を開始。	製品化・サービス化
日本ケンタッキー・フライド・チキンは、全国のケンタッキーフライドチキン店舗で、「チーズにおぼれるフィレサンド」を2月2日から数量限定で販売します。	製品化・サービス化
ハイアールジャパンセールスは2021年12月1日に無水かきまぜ自動調理器「HotDeli」を発売。	製品化・サービス化
株式会社LegalForceは、飲食店向けの予約・顧客台帳サービス「トレタ」を中心に飲食店の業務を支えるテクノロジーを提供する株式会社トレタに、AI契約管理システム「LegalForceキャビネ」を導入いただきました。	製品化・サービス化
PayPayとPayPayカードは、2月1日に新サービス「PayPayあと払い」の提供を開始する。	製品化・サービス化
Binary Haze Interactiveは、プレイステーション、5/プレイステーション、4/Nintendo Switch用2DアクションRPG「ENDER LILIES: Quietus of the Knights」パッケージ版を3月24日に発売する。	製品化・サービス化
株式会社バサラは、業務提携を行う株式会社ファーストローンチと共同で、ゲーマーやクリエイターの方に向けた住まいを提供する「eルーム」のサービスを開始いたしました。	製品化・サービス化
永大産業株式会社は4月13日、スマートフォンやパソコンなどの画面上から、ショールーム内部を疑似見学できるサービス「ショールーム360Web見学」の充実を図りました。	製品化・サービス化
サンコーは、「癒しの音で気分を変えるサウンドボックス「俺の環境音」」を発売した。	製品化・サービス化
OPSIONは2022年1月12日、仮想オフィスサービス「RISA」をリニューアルして提供開始した。	製品化・サービス化
はなまるは、同社が展開する全国の「はなまるうどん」にて、1月21日から「冬の新定番!あったか担々フェア」を実施し、期間限定で温かい担々うどん2種「ピリ辛担々うどん」と「ごま担々うどん」を発売する。	製品化・サービス化
西日本電信電話と京都大学は2月17日、京都大学プラットフォーム学卓越大学院プログラムにおいて連携し、社会に存在するさまざまなデータを活用して連携する次世代のプラットフォームに関する実証実験を行うための検証環境「Platform Initiative Lab」を共同で整備することを発表した。	その他
社会問題をビジネスで解決するソーシャルビジネスを世界16ヶ国で展開する株式会社ボーダレス・ジャパンは、手数料0円の寄付型クラウドファンディング「レスキュー」のプロジェクト受付を開始します。	製品化・サービス化
中小企業や個店でも大手企業並みの自動電話対応を導入できるサービスを手掛けるIVRyは、トレタが提供するAIによる電話予約対応サービス<トレタ予約番>や、プレイドが提供するサイトやアプリの訪問者の行動・感情を解析するサービスと連携するなど、認知度を高めている。	製品化・サービス化
ホーチミン市新型コロナウイルス感染症予防・経済回復指導委員会はこのほど、新型コロナ回復者向け健康プログラムを1月中旬より展開すると発表した。	製品化・サービス化
バンダイは、IPの世界観やお客さまのライフスタイルに合わせ、玩具、カプセルトイ、カード、菓子・食品、アパレル、生活用品など多岐に渡る商品を一気に展開しています。	製品化・サービス化
カネボウ化粧品のメイクアップブランド「KATE」が、昨年新たに"白目強調アイライナー"「リアルアイズプロデューサー」を発売。	製品化・サービス化
花嫁アプリ「PLACOLE & DRESSY」を運営する、冒険社プラコレは、コロナ禍で結婚準備をすすめる花嫁に対して「特別な時代を過ごす花嫁へ」DRESSYが贈る、特別コンテンツをスタート。	製品化・サービス化
龍谷大学農学部は、地域に貢献できる研究・教育を目指す「持続的な食循環プロジェクト」を実施しています。	製品化・サービス化
現代自動車と起亜自動車は、自動車開発のためのデジタルツインを構築する。	製品化・サービス化
福島県富岡町商工会は、町内に事務所のある50社の情報をまとめた冊子「とみおか便利帳」を初めて制作した。	製品化・サービス化
キャリアカウンセラーと1対1で3カ月行う独自プログラムを刷新!オンラインキャリア相談サービス「ミートキャリア」では、主に30代からの社会人を対象に、キャリアサポーターと1対1でメール形式のワークを通してやりたいことや強みを見つける「大人の自己分析プログラム」を2022年1月24日にリリースします。	製品化・サービス化
サイバネットシステム株式会社は、ANSYS, Inc.が開発・販売・サポートするマルチフィジックス解析ソフトウェア「Ansys」の最新バージョン、Ansys 2022 R1日本語版の販売および技術サポートを開始することをお知らせします。	製品化・サービス化
シャープマーケティングジャパンは、コンビニに設置されているシャープ製マルチコピー機で、クラウドストレージ「Box」のデータを簡単に印刷できる「ネットワークプリント、for Box」の提供を開始する。	製品化・サービス化
IDECは鍵付安全スイッチ「HS5L-K形」を1月28日からグローバルで発売する。	製品化・サービス化
そんなデリサラダをお弁当で持参するのにも、とっても便利!、サラダ大好きさんが喜びそうな、たっぷりのサラダ・トッピングの具・ドレッシングをワンセットにして持ち運べる容器「サラダポット」の販売を、KOKUBOがオンラインショップで始めた。	製品化・サービス化
パナソニックは、1枚の導電フィルムの裏表に送信・受信電極を配線した新しい工法により、低抵抗と94%という高透過率の透明導電フィルムを商品化した。	製品化・サービス化
アスキーストアでは、、便利なワンハンドマウントシステムのカーマウント「DASH CRAB FX UNI CARMOUNT」を35%オフの特別価格で販売中。	製品化・サービス化
サンワサプライは1月12日、ビデオ映像をデジタル保存できるUSBビデオキャプチャー「400-MEDI039」を、直販サイト「サンワダイレクト」にて発売した。	製品化・サービス化
シチズン電子は、得意とする精密加工技術を生かしたセンサー事業をはじめ、新たな事業創出を積極的に進めている。	製品化・サービス化
ヤマダデンキは、「TSUKUMO」ブランドで独自に展開するゲーミングパソコン「G-GEAR」から、インテル第12世代CoreプロセッサーとASRock製B660チップセット搭載マザーボードを採用し、最新のNVIDIA製グラフィックス「NVIDIA GeForce RTX 3050」を搭載したエントリーモデルのゲーミングパソコンを発売。	製品化・サービス化
株式会社リンクアンドパートナーズは、新たに専門家・サービスターゲットからの評価がわかる「パーソナルリサーチ」のサービス提供を開始しました。	製品化・サービス化
サンワサプライは、簡易ブロアー機能付きでスリム筐体のUSB充電式ハンディクリーナー「200-CD073」を2月9日に発売した。	製品化・サービス化
全日本空輸は3月1日より、日本発便の国際線機内食における新たな取り組みとして、食のユニバーサル化推進と調理残渣の循環型仕組みの導入を開始すると発表した。	製品化・サービス化
グループPSAジャパンは、プジョーのMPV「リフター」に対応する純正カーサイドタープ「エアフレーム・リビングシェルター」を大幅改良し、2月28日より販売を開始した。	製品化・サービス化
株式会社ウェザーニューズは、雨・雪・雲を自動判別する世界初の多周波気象レーダーシステムの開発を開始する。	研究・開発
家具・インテリアEC事業を展開するタンスのゲン株式会社は、背もたれを樹脂素材を採用し、フレームレス構造にした新しいオフィスチェア"GEON"の販売を開始いたしました。	製品化・サービス化
ボルテックスセイグンは2月、昨年から本社物流センター内の搬送で操作や安全性を検証していた中型トラックの自動運転の実験が完了した。	製品化・サービス化
大量の位置情報データをAIで解析して企業などのマーケティングを支援するクロスロケーションズが、2022年3月から、13業種の店舗周辺の人流データを、1業種につき月3000円という廉価で販売開始する。	製品化・サービス化
味の素AGF株式会社は、<「ちょっと贅沢な珈琲店」レギュラー・コーヒー>シリーズから、<「ちょっと贅沢な珈琲店」レギュラー・コーヒー、華やかに香る夏のアイスコーヒーブレンド>を、2022年3月2日より、全国で新発売します。	製品化・サービス化
災害時の避難所開設状況やそれぞれの混み具合を区民がリアルタイムで閲覧できるポータルサイトを4月に足立区が導入する。	製品化・サービス化
青森県弘前市の一般社団法人「みらいねっと弘前」は11日、弁当を割安で配達する事業を始めた。	製品化・サービス化
アスキーストアでは、細かい作業をする時に使えるライト付きのスタンドルーペ「LEDライト付ロングスタンドルーペ、」を販売中。	製品化・サービス化
SB C&S株式会社とSBペイメントサービス株式会社は、店舗向け決済DXプラットフォームの提供を2022年1月19日から開始します。	製品化・サービス化
「Grandioso M1X」、エソテリックは、発売を延期していたモノブロック・パワーアンプ「Grandioso M1X」を、3月に販売開始する。	製品化・サービス化
サントリー食品インターナショナル株式会社は、「クラフトボス」の新たなラインアップとして、「クラフトボス ダブルショコララテ」を1月25日に発売します。	製品化・サービス化
詳しくはこちらタイの再生可能エネルギー大手エナジー・アブソルートが電動モビリティーの事業化に乗り出した。	製品化・サービス化
TACフィルムに加え、COPフィルムを展開してきたが、アクリルフィルムの本格展開にも乗り出す。	製品化・サービス化
用語リンク大百科用語リンクパソコンショップアークは1月27日、ゲーミングPC「arkhive Gaming Custom」シリーズに、アークオリジナルPCケースを採用したコンパクトゲーミングPCを追加した。	製品化・サービス化
AVCマーケティング ジャパン本部はiPhone/iPodやCDが楽しめるスリムデザインのコンパクトステレオシステム「SC-HC57」「SC-HC37」「SC-HC27」を3月9日より発売します。	製品化・サービス化
ソニーグループは電気自動車市場への参入を検討すると発表した。	製品化・サービス化
象印マホービン株式会社は、多くのお客様から寄せられたステンレス クールボトルのポーチに関する不満点を解消するため、衝撃や擦れから本体をガードする「樹脂製プロテクトアーマー」を搭載した、ポーチレスのステンレス クールボトルを2022年2月21日から発売します。	製品化・サービス化
株式会社CURIOUS WORLDは、ミス・パリエステティック専門学校の学生を対象に、VR英会話サービス「メタバース留学」の体験レッスンを実施いたしました。	製品化・サービス化
群馬大病院は22日、自転車のペダルをこいで心臓の動きをチェックする群馬県内初の「息切れ外来」を3月に開設すると発表した。	製品化・サービス化
タイガー魔法瓶は、温度調節機能や傾斜ふたロックを搭載した「タイガー蒸気レス電気ケトル、7SAFE+ PTQ-A100」を3月21日に発売する。	製品化・サービス化
ホクレン農業協同組合連合会は、北海道の酪農家による北海道産牛乳・乳製品のアンテナショップ「MILKLAND HOKKAIDOTOKYO」にて、バレンタインスペシャルメニュー2品を2月14日までの期間限定で販売している。	製品化・サービス化
富士通は1月17日、災害などの緊急時における従業員の安否確認やテレワーク下における従業員の健康状態の把握などに活用できる「FUJITSU Public Sector Solution Social Century Resilience、統合コミュニケーションサービス、alwaive」の提供を開始した。	製品化・サービス化
宮城県は、工事不要で簡易に設置できる「置き型」授乳室の試作品を県庁18階に展示し、使い心地やデザインを尋ねるアンケートを実施している。	製品化・サービス化
バッファローは3月14日、2022年4月8日よりNetflixで全世界独占配信されるアニメーション「TIGER & BUNNY 2」をイメージした、Wi-Fiルーターコラボレーションモデル2製品を発表した。	製品化・サービス化
今回、各種システムを運用するために必要不可欠となる通信領域を高品質で安定提供できるよう、NTTグループのアクセスネットワークに関する研究開発機関であるNTT AS研と共同で、畜産現場でプラチナバンドのIoT向けWi-Fi「IEEE802.11ah」の活用有無を検証する実証実験をNTT東日本が行うにあたり、ネットワークを介して活用するソリューションサービスとして、AIとビッグデータを活用し勘と経験に頼らない養豚を実現するAI家畜管理サービス「PIGI」を提供致しました。	製品化・サービス化
用語リンク大百科用語リンクタニタは3月1日に、高精度計測とデザイン性を兼ね備えたデュアルタイプ体組成計、インナースキャンデュアル「RD-930L」を発売した。	製品化・サービス化
ココペリは設立以来一貫して中小企業向けの経営支援サービスを展開しています。	製品化・サービス化
パナソニック株式会社は、会議や講義の録音、語学学習などのおけいこにも役立つICレコーダー、RR-XS705/RR-XS455/RR-XS355、を11月15日より発売いたします。	製品化・サービス化
日本ハム株式会社は新規事業において「たんぱく質の安定供給」「食物アレルギー」という社会課題への対応を強化する。	その他
あいおいニッセイ同和損保と、片道専用レンタカーマッチングサービスを提供するPathfinderは2月4日、レンタカーのドライバーに安全運転を促す実証実験を2月下旬以降に開始すると発表した。	研究・開発
不動産各社が防災分野でデジタル活用を積極化している。	製品化・サービス化
電子書籍販売サイト「ebookjapan」をヤフー株式会社と協力して運営する、株式会社イーブックイニシアティブジャパンは、ebookjapanで「PayPay残高」を使って電子書籍を購入すると、決済金額に対して50%相当のPayPayボーナスを付与する「月末お得サタデー、誰でもお得に買えるキャンペーン」を、2022年1月29日に実施します。	製品化・サービス化
パナソニックグループのパナソニック ソリューションテクノロジー株式会社は、2012年10月1日より、クラウド型Web会議サービス「リアルタイムコラボレーション」の「H.264対応オプション」の提供を開始します。	製品化・サービス化
ブリッドは、自社ブランドBRIDEの自動車専用「ハンドルカバーSタイプ」を2月1日に発売する。	製品化・サービス化
Petouhof博士は、クラウドCXプラットフォームを提供するGenesys、の経営陣とともに、カスタマーエクスペリエンスのビジネスとバリューに関するコンサルティング、およびセールスイネーブルメントに取り組んでいる。	その他
藤商事はこのほど、パチンコ新台「Pどないやねん」を発表。	製品化・サービス化
AVCマーケティング ジャパン本部は、光学10倍ズームレンズとWi-Fiを搭載し、撮影スタイルの幅や撮影後のかんたんシェアなど、使い勝手をさらに進化させたWi-Fi搭載スリムズームカメラ、LUMIX DMC-SZ5を8月23日より発売します。	製品化・サービス化
スタートアップ・ベンチャー企業に特化したオフィス仲介業務と不動産サービスを展開する株式会社IPPOは、オフィスビル内に入居の就業者を限定としたイベント企画運営プロジェクト「タテヨコ」の始動を開始しました。	製品化・サービス化
〇、「JR東日本ダイナミックレールパック」は、多様化する旅行スタイルやお客さまのニーズにお応えできる旅行商品を提供するため2015年にサービスを開始いたしました。	製品化・サービス化
「TokyoTreat」「Sakuraco」などサブスク型で越境ECサービスをグローバルに展開する株式会社ICHIGOは、日本政府観光局のシドニー事務所と共同で、eラーニングを活用した外国人向けキャンペーンを実施いたします。	製品化・サービス化
クラブツーリズム株式会社は、インフラツーリズムの人気を受け、日帰りバスツアー「一度は見てみたいインフラの裏側!東京湾アクアライン裏側探検と貸切船で行く!羽田沖クルーズ特別航路」を好評販売しています。	製品化・サービス化
舞浜のファストフード店がバレンタイン限定メニュー チョコがけチキン提供、舞浜イクスピアリ2階のファストフード店「CHUBBY AIRLINES」が現在、チョコレートをかけたフライドチキンを期間限定で販売している。	製品化・サービス化
アンティーク家具ならびにアンティーク調家具を展開するクラシックデモダンは、英国スタイルソファの新作を発表した。	製品化・サービス化
株式会社フォーティーズは50歳以上限定の西なびグリーンパス、JR西日本管轄の普通車自由席が乗り放題と当社提携ホテルもしくはお客様がご希望のホテル・旅館などをお手配するプランを2022年1月14日より追加発売開始しました。	製品化・サービス化
ふくおかフィナンシャルグループ系列の十八親和銀行は17日、口座振替契約の受け付け手続きがインターネットで完結できる新サービス「こうふりネット」を始めると発表した。	製品化・サービス化
ケムコは1月24日、終焉と再生を描いたノベルアドベンチャー「アーキタイプ・アーカディア」のPC版を発売した。	製品化・サービス化
Darktree Gameは、H.P.ラヴクラフトに触発されたホラーゲーム「REMNANTS OF R'LYEH」の体験版を配信開始した。	製品化・サービス化
三井不動産レジデンシャルは、同社初となるホテルライセンス型サービスアパートメント「オークウッドホテル&アパートメンツ麻布」を開発し、1月14日に開業。	製品化・サービス化
バルミューダは10日、5Gスマートフォン「BALMUDA Phone」の販売を一時停止すると発表した。	製品化・サービス化
ハウス食品から、ギャバンと共同開発して作り上げた新しいカレーパウダー「GABAN、カレーパウダー<PROFESSIONAL BLEND>」が発売されます。	製品化・サービス化
SBテクノロジー、ヤフー株式会社にポータルサイト構築サービスOnePortal Modernを導入:時事ドットコム、~Webの専門知識不要で簡単に更新ができ、視覚的に分かりやすい社内ポータルサイトを実現~SBテクノロジー株式会社は、ヤフー株式会社のマーケティングソリューションズ統括本部に、手軽に社内ポータルサイトの構築が可能な「OnePortal Modern」を導入しました。	製品化・サービス化
パナソニック株式会社は、業務用AVCHD2機器ラインナップ「AVCCAM3」シリーズの新製品メモリーカード・カメラレコーダー「AG-HMC45U」を2009年8月に発売します。	製品化・サービス化
アイリスオーヤマは、「除菌ができるウェットティッシュ」を発売した。	製品化・サービス化
三井不動産株式会社は不動産ビジネスを通じて社会や経済の発展を目指しつつ、地球環境の保全につながる取り組みを積極的に推進している。	その他
古河電気工業は、青色ダイレクトダイオードレーザーと近赤外ファイバーレーザーを組み合わせた新型Blue-IRハイブリッドレーザー発振器「BRACE X」を26日に売り出す。	製品化・サービス化
トヨタ自動車の米国部門は3月10日、燃料電池車の「ミライ」の2022年モデルを米国で発表した。	製品化・サービス化
デベロッパーのカイロソフトは3月3日、シミュレーションゲーム「ゲーム発展国++」のPC向けSteamストアページを公開した。	製品化・サービス化
株式会社セキュアブレインは1月20日、「Log4Shell」脆弱性の有無を診断するWebサイト自動脆弱性診断サービス「GRED Webセキュリティ診断、Cloud」トライアル版を期間限定で無償提供すると発表した。	製品化・サービス化
森永製菓が、全国のコンビニ限定でミスタードーナツとのコラボ商品を発売しました。	製品化・サービス化
ホットリンクグループで、中国を中心とする消費者ビッグデータをベースにクロスボーダーマーケティング及び越境EC事業を行う株式会社トレンドExpressは、短尺動画プラットフォーム「抖音」が手がける越境EC「抖音越境小店」への出店支援を本格開始いたします。	製品化・サービス化
日本メドトロニックは2022年1月11日、徐脈性不整脈治療用ペースメーカー「Micra経カテーテルペーシングシステム」の販売を同月から開始したと発表した。	製品化・サービス化
都内でマルシェを展開する株式会社AgriInnovationDesign、は、六本木で開催中のヒルズマルシェにて、日本人が大好きな果物「いちご」が12種類を一度に食べられる「12種類の苺の食べ比べセット」を、2011年2月8日から販売開始いたします。	製品化・サービス化
戸田建設は、精研と共同開発した杭頭処理工法「しずかちゃん」について、NETISに登録するとともに外販体制を整えたと発表した。	製品化・サービス化
サンワサプライ株式会社は、本革とメッシュ素材を使用した座椅子「150-SNCF027」を直販にて発売した。	製品化・サービス化
自動運転開発を手掛けるイスラエルのMobileyeが中国自動車メーカーと手を組み、レベル4自家用車の開発に乗り出した。	研究・開発
パナソニック モバイルコミュニケーションズは、株式会社NTTドコモへ携帯電話docomo STYLE seriesP-05Bの納入を開始しました。	製品化・サービス化
パナレーサー株式会社は2月22日にロードバイク用フラグシップタイヤとしてAGILESTをリリースいたしました。	製品化・サービス化
オリックス生命は、同社主力商品の「医療保険、新キュア」「医療保険、新キュア・レディ」1をリニューアルし、4月2日より「医療保険キュア・ネクスト」「医療保険キュア・レディ・ネクスト」の販売を開始する。	製品化・サービス化
韓国の金浦・済州空港、搭乗手続き所要時間に関する案内サービスを開始、- Yahoo!ニュース、韓国空港公社は4日、キンポ空港とチェジュ空港の航空機搭乗手続きにかかる所要時間と空港ターミナルの混雑度を知らせる「所要時間案内サービス」を開始したと明らかにした。	その他
HACIは、2021年に最新型「HondaJet Elite S」を発表し、航空専門誌であるAINより「トップフライト賞」を受賞したほか、次世代のビジネスジェットコンセプトとして「HondaJet 2600 Concept」を発表。	研究・開発
トヨタは主に北米向けにピックアップトラックの「タンドラ」や「タコマ」を展開しています。	製品化・サービス化
箕面市では、行政手続きのオンライン化をはじめとするデジタル・トランスフォーメーションの取り組みを進めています。	その他
エスリードは、名古屋市に延べ約1500m2の共同住宅を建設する。	製品化・サービス化
佐渡産の海の幸をはじめ、新潟県の新鮮な魚介をあつかった寿司店を新潟県内外に展開する株式会社弁慶は1月14日、弁慶グループ初の蟹専門店「カニカニランド」をオープンさせた。	製品化・サービス化
日産自動車は2月7日、電気自動車を活用し地球温暖化や災害対策等の地域課題の解決を目指す日本電動化アクション「ブルー・スイッチ」をアセアン地域に拡大すると発表した。	製品化・サービス化
沖縄市自治会加入促進協議会は年度内にも、自治会の加入証を提示すれば沖縄こどもの国や賛助会員の飲食店などで割引サービスが得られる実証事業を始める。	研究・開発
NTTデータは、決済にかかわるあらゆる課題を解決し、小売業をはじめとするさまざまな企業の顧客体験と従業員体験の向上を図る。	その他
ユニバーサル・スタジオ・ジャパンは、期間限定イベント「ユニバーサル・クールジャパン、2022」にて開催される「ハンターハンター・ザ・リアル、4-D」における、オリジナルグッズやフード・ドリンクなどを3月3日に発売する。	製品化・サービス化
2022年2月2日、Metaは「Meta Quest」のインタラクションソフトウェア開発キットをリリースしました。	製品化・サービス化
株式会社ペリカン石鹸は、MBSドラマ特区ほかで放送中のドラマ「あせとせっけん」とコラボした石鹸を、明日より数量限定で発売いたします。	製品化・サービス化
ポプラは3月2日、「スマートセルフ」の展開を開始したと発表した。	製品化・サービス化
業務フローの効率改善とコストの圧縮を実現株式会社サイバーリンクスは、2021年12月27日付でブロックチェーン技術及びWeb3領域に特化したサービスを展開するスタートアップ、LasTrust株式会社から、ブロックチェーン技術を利用した証明書発行サービス「CloudCerts」を取得し、2021年に新...	製品化・サービス化
パナソニック株式会社、デバイス社は、車載向け電動パワーステアリング、電子制御ブレーキシステム、アイドルストップの電源回路に最適な業界トップレベル、の低直流抵抗、で小形、大電流を実現した「車載パワーチョークコイル」を製品化しました。	製品化・サービス化
サムスン電子は1月3日、家電見本市「CES 2022」に先立ち、2022年発売予定の新型テレビを発表。	製品化・サービス化
エコ水着ブランド「DELIGHTPOOL」が廃ペットボトルをリサイクルした持続可能な水着の販売を行っています。	製品化・サービス化
株式会社リアライズは、1月17日〜1月28日までの期間中、アニメ・漫画専門ECサイトであるAnimoで「ぎゅぎゅっとアクリルキーホルダー、進撃の巨人」の予約販売を開始いたします!	製品化・サービス化
株式会社KADOKAWAは、1月28日より学習参考書「にゃんこ大戦争でまなぶ!47都道府県」を発売いたします。	製品化・サービス化
伊那市高遠町の高遠さくらホテルと一般社団法人「環屋」は、同ホテルオリジナルのだるまや地元の名産品をセットにした「福箱」を今年も販売する。	製品化・サービス化
電動キックボードなどシェアリング事業「LUUP」を展開するLuupは2022年2月15日、新型の電動キックボードを発表するとともに、サービスロゴを刷新しました。	製品化・サービス化
半導体と電子部品の幅広い品揃えTMと新製品投入のリーディング・ディストリビュータであるMouser Electronicsは、新たにAnalog DevicesのADMV4540 Kバンド直交復調器の取り扱いを開始しました。	製品化・サービス化
「toroa」にて、いちごを楽しめる「極濃いちごとろ生ガトーショコラ」「極濃いちごとろ生チーズケーキ」の一般発売を、1月18日に開始する。	製品化・サービス化
自然エネルギー関連の事業を展開するネクストエナジー・アンド・リソース株式会社は、高効率単結晶太陽電池モジュール「NER120M375L-MC」、「NER120M375C-MC」の軽量版にあたる「NER120M375D-MCL」の販売を、2022年3月8日に開始いたします。	製品化・サービス化
パナソニック株式会社は、パナソニック コンシューマーマーケティング株式会社がWeb上に運営する、パナソニックのショッピングサイト「Panasonic Store」にて、モバイルの本質を追求し、「軽量」「長時間駆動」「頑丈」「高性能」を更に進化させたモバイルノートパソコン「レッツノート」の、2016年夏モデル「SZ5」「RZ5」「MX5」「LX5」を6月より発売します。	製品化・サービス化
株式会社ドワンゴは、同社が運営する日本最大級のライブ配信サービス「ニコニコ生放送」で、2022年2月27日に上演される、朗読史劇「新選組」~司馬遼太郎「新選組血風録」より~第2回「菊一文字」を有料生配信する。	製品化・サービス化
大和ミートデリカ工場からは、最近注目されている低温調理による「国産豚ヒレ肉コンフィ」「国産豚肩ロースのグリルドステーキ」など、肉本来の味・風味を楽しめるこだわりの加工品を提供する。	製品化・サービス化
ソフトバンクは、ワイモバイルブランドでシャープ製のAndroidスマートフォン「AQUOS sense4 basic」向けに、ソフトウェア更新の提供を開始した。	製品化・サービス化
Kivaは3月7日、店舗・ECのための延長保証「proteger」において、スマレジが提供するクラウドPOSレジシステム「スマレジ」とシステム連携を開始した。	その他
日立製作所は2月22日、小売業界のDXを支援する小型無人店舗サービス「CO-URIBA」の実証実験を始めると発表しました。	研究・開発
アンリツは、リモートスペクトラムモニター「MS27201A」を発売した。	製品化・サービス化
フォッシルジャパンは、スカーゲンブランドからスマートウォッチ「Falster Gen 6」を発表した。	製品化・サービス化
徳島市両国本町2の「徳島酒商店、酒販店」が、なると金時を使ったオリジナル焼酎「鳴門金時芋焼酎無濾過無調整原酒」の販売を始めた。	製品化・サービス化
スタンス系のメイキングで絶大な支持を集める気鋭ショップ"MOONTECH"が、3WAYの減衰力調整機構を備えた高性能エアサス「Ploom・コンペティション3WAY」の発売を開始した。	製品化・サービス化
アニメイトは、受注生産商品プロジェクト「animate LIMITED SELECTION」より、、TVアニメ「ハイキュー!! TO THE TOP」のオルゴールの発売を発表した。	製品化・サービス化
マツダは、新型車開発でのモデルベース開発の適用範囲を拡大する。	製品化・サービス化
アストラゼネカは13日、抗胸腺間質性リンパ球新生因子モノクローナル抗体テゼペルマブが、成人と12歳以上の青年期の重症喘息患者の追加維持療法として、米国で承認されたと発表した。	製品化・サービス化
株式会社あさくまは、Uber Eatsを利用したゴーストレストラン型のデリバリーサービス「食べる、コーンスープ、Sweet Smile Soup」をオープンいたしました。	製品化・サービス化
BrewSetは、「美を追求した」チョコレートを1月下旬より、全国19ヶ所の百貨店バレンタイン特設会場にて販売中だ。	製品化・サービス化
KDDIは、2月26日〜3月10日の間、自動運転車の移動中の位置情報に連動して変化するARコンテンツをスマートグラス上に表示する「自動運転車と未来のメガネで巡るメタバースの実証実験」を、東京臨海副都心・お台場エリアで実施する。	研究・開発
詳しくはこちら土産物として人気の「赤福餅」で知られる赤福は、新幹線のぞみが1992年に運行を始めて30周年を迎えるのを記念して、名古屋駅、京都駅、新大阪駅で14~16日に限定品の「紅白餅」を売り出す。	製品化・サービス化
1月20日、ベルキンは急速充電BOOSTCHARGE、シリーズの新製品、「BOOSTCHARGE PRO 4ポート、GaN、充電器、108W」、の先行販売をAmazon.co.jpで開始した。	製品化・サービス化
株式会社、学研ホールディングスのグループ会社、小中学生向け学習参考書の出版社である株式会社、文理は、2022年3月より、「毎日ちょっと、365日ドリル、英語」を発売します。	製品化・サービス化
東京都は、新型コロナウイルス感染症の感染拡大を踏まえ、都内事業者の事業継続をサポートするため、テレワークを実施しながら都内宿泊施設に一定期間滞在する取組を支援する事業を開始します。	製品化・サービス化
ドーモ株式会社は、住友商事マシネックス株式会社がデジタルトランスフォーメーション促進のため、同社の要望に応じて構築したカスタムアプリ、「予算シミュレーションDomo Apps」を導入したことを発表しました。	製品化・サービス化
アイシンは3日、埼玉県入間市のイオンスタイル入間で乗合送迎サービス「チョイソコ」を活用した高齢者の外出機会創出による健康増進効果を検証する実証実験を公開した。	研究・開発
パソナグループの匠創生は、日本の酒蔵で10年以上保存されている古酒を発掘して販売する事業を進める中、さまざまな銘柄の古酒を集めた「古昔の美酒」ブランドを立ち上げた。	製品化・サービス化
ビックカメラグループは、不要な携帯電話やスマートフォンを買い取る「動かせ!タンス携帯・スマホ買取キャンペーン」を開始した。	製品化・サービス化
「クロエ」が、低環境負荷の新作スニーカー「NAMA」を発売した。	製品化・サービス化
この度、顔認証ソリューションを展開するHOUSEI株式会社はWithコロナ時代の店舗運営をサポートする無人店舗ソリューション「WID Mujin」を発売いたしました。	製品化・サービス化
リビングロボットは、ロボット技術に代表されるモノづくりで、人の生活に寄り添い・支援する「コト」の提供により、人の生活を豊かにすることに取り組んでいる。	その他
詳しくはこちら三協立山は10日、安全靴や作業靴などの足の甲を覆う部分に取り付ける「足甲プロテクター」を生産部門に導入すると発表した。	製品化・サービス化
株式会社マッシュライフラボが運営するgelato pique cafeでは2022年3月2日~5月10日の期間限定で「Whole Lotta STRAWBERRY」と題し、旬の苺"あまおう"を使用したスイーツを3種発売いたします。	製品化・サービス化
株式会社梅林堂は、2月19日に埼玉銘菓やわらかゴールドプレーンの入った季節限定パッケージ「ねこの春」を新発売致します。	製品化・サービス化
メルク・アンド・カンパニーと米ベンチャー企業リッジバック・バイオセラピューティクスは1月28日、新型コロナウイルス感染症向け経口抗ウイルス薬として開発している「モルヌピラビル」について、新型コロナウイルス変異株「オミクロン株」に対する活性がin vitro試験で示されたことを発表した。	研究・開発
三島ダイハツは、自社オリジナルの軽キャンパーの「クオッカ」をジャパンキャンピングカーショー2022に出展した。	製品化・サービス化
スターバックス コーヒー ジャパンは、バレンタインシーズンに向けたグッズとフードを1月19日から順次発売する。	製品化・サービス化
Matcher株式会社は、OB・OG訪問サービス「Matcher」のAndroidアプリをリリースいたしました。	製品化・サービス化
Branding Engineerは、ITを活用したサービス事業を展開、フリーランスエンジニアと企業のマッチングサービスである「Midworks」を運営している。	製品化・サービス化
詳しくはこちら発表日:2022年02月18日HAKUHODO DX_UNITED、ポストクッキー時代を見据え、企業のデータプライバシー対策をワンストップで支援するサービス「Data Privacy for Marketers」の提供を開始株式会社博報堂、株式会社博報堂DYメディアパートナーズ、デジタル・アドバタイジング・コンソーシアム株式会社の3社横断の戦略組織である「HAKUHODO DX_UNITED」は、ポストクッキー時代を見据え、企業のデータプライバシーを考慮して、理想のマーケティング活動、顧客体験の実現をワンストップで支援するサービス「Data Privacy for Marketers」の提供を開始いたしました。	製品化・サービス化
