LDBでは、「与信が難しいことが理由で、受けられる金融サービスが限定的になってしまっている」という中小企業の課題に対して、業界特有のデータやAIを活用した与信システムの開発に取り組み、2020年9月より一部を実用化、第一弾サービスとして建設業向けの金融サービスを提供開始しました。		LDB	一部	実用化(する)			<時制-無時制>	19
LDBでは、「与信が難しいことが理由で、受けられる金融サービスが限定的になってしまっている」という中小企業の課題に対して、業界特有のデータやAIを活用した与信システムの開発に取り組み、2020年9月より一部を実用化、第一弾サービスとして建設業向けの金融サービスを提供開始しました。		LDB	建設業向けの金融サービス	提供開始する			<時制-過去>	29
LDBでは、「与信が難しいことが理由で、受けられる金融サービスが限定的になってしまっている」という中小企業の課題に対して、業界特有のデータやAIを活用した与信システムの開発に取り組み、2020年9月より一部を実用化、第一弾サービスとして建設業向けの金融サービスを提供開始しました。	Main	LDB	建設業向けの金融サービス	提供する	開始する	<製品・サービス化>	<時制-過去>	100
伊藤忠商事グループの株式会社Belongは、同社が提供する法人向け中古端末のレンタル・販売サービス「Belong One」にて、「Android Enterprise Device Reseller、認定取得」及び「Android Enterprise Essentials」の提供を記念し、法人のお客様により手軽かつセキュアな状態で、Android、端末をご導入頂けるよう、キャンペーンを開始いたします。		伊藤忠商事グループの株式会社Belong	「Android Enterprise Device Reseller、認定取得」及び「Android Enterprise Essentials」の提供	記念する				23
伊藤忠商事グループの株式会社Belongは、同社が提供する法人向け中古端末のレンタル・販売サービス「Belong One」にて、「Android Enterprise Device Reseller、認定取得」及び「Android Enterprise Essentials」の提供を記念し、法人のお客様により手軽かつセキュアな状態で、Android、端末をご導入頂けるよう、キャンペーンを開始いたします。	Main	伊藤忠商事グループの株式会社Belong	「Android Enterprise Device Reseller、認定取得」及び「Android Enterprise Essentials」の提供	記念する		<告知><その他>		103
伊藤忠商事グループの株式会社Belongは、同社が提供する法人向け中古端末のレンタル・販売サービス「Belong One」にて、「Android Enterprise Device Reseller、認定取得」及び「Android Enterprise Essentials」の提供を記念し、法人のお客様により手軽かつセキュアな状態で、Android、端末をご導入頂けるよう、キャンペーンを開始いたします。		伊藤忠商事グループの株式会社Belong	端末	導入する			<時制-未来>, <時制-無時制>, <モダリティ-認識-証拠性>	23
伊藤忠商事グループの株式会社Belongは、同社が提供する法人向け中古端末のレンタル・販売サービス「Belong One」にて、「Android Enterprise Device Reseller、認定取得」及び「Android Enterprise Essentials」の提供を記念し、法人のお客様により手軽かつセキュアな状態で、Android、端末をご導入頂けるよう、キャンペーンを開始いたします。	Main	伊藤忠商事グループの株式会社Belong	端末	導入する		<利用>	<時制-未来>, <時制-無時制>, <モダリティ-認識-証拠性>	103
伊藤忠商事グループの株式会社Belongは、同社が提供する法人向け中古端末のレンタル・販売サービス「Belong One」にて、「Android Enterprise Device Reseller、認定取得」及び「Android Enterprise Essentials」の提供を記念し、法人のお客様により手軽かつセキュアな状態で、Android、端末をご導入頂けるよう、キャンペーンを開始いたします。		伊藤忠商事グループの株式会社Belong	キャンペーン	開始する			<時制-未来>	23
伊藤忠商事グループの株式会社Belongは、同社が提供する法人向け中古端末のレンタル・販売サービス「Belong One」にて、「Android Enterprise Device Reseller、認定取得」及び「Android Enterprise Essentials」の提供を記念し、法人のお客様により手軽かつセキュアな状態で、Android、端末をご導入頂けるよう、キャンペーンを開始いたします。	Main	伊藤忠商事グループの株式会社Belong	キャンペーン	開始する		<製品・サービス化><告知><その他>	<時制-未来>	100
「OptiNAND」技術を採用したWestern Digitalのデータセンター向け20TB HDD「Ultrastar DC HC560」が登場、オリオスペックが非SEDモデル「WUH722020ALE6L4」の販売を開始した。			「OptiNAND」技術	採用する			<時制-過去>	23
「OptiNAND」技術を採用したWestern Digitalのデータセンター向け20TB HDD「Ultrastar DC HC560」が登場、オリオスペックが非SEDモデル「WUH722020ALE6L4」の販売を開始した。		オリオスペック	非SEDモデル「WUH722020ALE6L4」の販売	開始する			<時制-過去>	16
「OptiNAND」技術を採用したWestern Digitalのデータセンター向け20TB HDD「Ultrastar DC HC560」が登場、オリオスペックが非SEDモデル「WUH722020ALE6L4」の販売を開始した。	Main	オリオスペック	非SEDモデル「WUH722020ALE6L4」	販売する	開始する	<製品・サービス化>	<時制-過去>	101
富山市は、市役所市民課などの窓口の混雑状況をスマートフォンやパソコンで確認できるサービスを始めた。		富山市	市役所市民課などの窓口の混雑状況	確認する			<時制-未来>, <時制-無時制>, <時制-無時制>	23
富山市は、市役所市民課などの窓口の混雑状況をスマートフォンやパソコンで確認できるサービスを始めた。		富山市	サービス	始める			<時制-過去>	29
富山市は、市役所市民課などの窓口の混雑状況をスマートフォンやパソコンで確認できるサービスを始めた。	Main	富山市	サービス	始める		<その他>	<時制-過去>	100
キージェントは、ケーブルテレビやインターネットをエンドユーザーへ提供する通信業界、電気・ガス等のインフラ業界で、人材派遣やアウトソーシングを主体とするサービスを展開しています。			インターネット	提供する			<時制-未来>	23
キージェントは、ケーブルテレビやインターネットをエンドユーザーへ提供する通信業界、電気・ガス等のインフラ業界で、人材派遣やアウトソーシングを主体とするサービスを展開しています。		キージェント	アウトソーシング	主体とする			<時制-無時制>	1
キージェントは、ケーブルテレビやインターネットをエンドユーザーへ提供する通信業界、電気・ガス等のインフラ業界で、人材派遣やアウトソーシングを主体とするサービスを展開しています。		キージェント	サービス	展開する			<時制-未来>	16
キージェントは、ケーブルテレビやインターネットをエンドユーザーへ提供する通信業界、電気・ガス等のインフラ業界で、人材派遣やアウトソーシングを主体とするサービスを展開しています。	Main	キージェント	サービス	展開する		<製品・サービス化>	<時制-未来>	101
*テクノストラクチャー ホームページパナソニックESテクノストラクチャー株式会社、ホームページパナソニック株式会社、エコソリューションズ社では、阪神・淡路大震災の起こった1995年に、従来の在来木造工法に鉄の強さを取り入れ独自開発した、木造耐震住宅工法「テクノストラクチャー」を発売。			鉄の強さ	取り入れる			<時制-過去>	29
*テクノストラクチャー ホームページパナソニックESテクノストラクチャー株式会社、ホームページパナソニック株式会社、エコソリューションズ社では、阪神・淡路大震災の起こった1995年に、従来の在来木造工法に鉄の強さを取り入れ独自開発した、木造耐震住宅工法「テクノストラクチャー」を発売。		エコソリューションズ社	木造耐震住宅工法「テクノストラクチャー」	発売(する)			<時制-無時制>	20
*テクノストラクチャー ホームページパナソニックESテクノストラクチャー株式会社、ホームページパナソニック株式会社、エコソリューションズ社では、阪神・淡路大震災の起こった1995年に、従来の在来木造工法に鉄の強さを取り入れ独自開発した、木造耐震住宅工法「テクノストラクチャー」を発売。		ホームページパナソニック株式会社	木造耐震住宅工法「テクノストラクチャー」	発売(する)			<時制-無時制>	20
*テクノストラクチャー ホームページパナソニックESテクノストラクチャー株式会社、ホームページパナソニック株式会社、エコソリューションズ社では、阪神・淡路大震災の起こった1995年に、従来の在来木造工法に鉄の強さを取り入れ独自開発した、木造耐震住宅工法「テクノストラクチャー」を発売。		テクノストラクチャー株式会社	木造耐震住宅工法「テクノストラクチャー」	発売(する)			<時制-無時制>	20
*テクノストラクチャー ホームページパナソニックESテクノストラクチャー株式会社、ホームページパナソニック株式会社、エコソリューションズ社では、阪神・淡路大震災の起こった1995年に、従来の在来木造工法に鉄の強さを取り入れ独自開発した、木造耐震住宅工法「テクノストラクチャー」を発売。	Main	エコソリューションズ社	木造耐震住宅工法「テクノストラクチャー」	発売(する)		<製品・サービス化>	<時制-無時制>	105
*テクノストラクチャー ホームページパナソニックESテクノストラクチャー株式会社、ホームページパナソニック株式会社、エコソリューションズ社では、阪神・淡路大震災の起こった1995年に、従来の在来木造工法に鉄の強さを取り入れ独自開発した、木造耐震住宅工法「テクノストラクチャー」を発売。	Main	ホームページパナソニック株式会社	木造耐震住宅工法「テクノストラクチャー」	発売(する)		<製品・サービス化>	<時制-無時制>	105
*テクノストラクチャー ホームページパナソニックESテクノストラクチャー株式会社、ホームページパナソニック株式会社、エコソリューションズ社では、阪神・淡路大震災の起こった1995年に、従来の在来木造工法に鉄の強さを取り入れ独自開発した、木造耐震住宅工法「テクノストラクチャー」を発売。	Main	テクノストラクチャー株式会社	木造耐震住宅工法「テクノストラクチャー」	発売(する)		<製品・サービス化>	<時制-無時制>	105
「Play fashion!」をミッションに掲げる株式会社アダストリアが展開するGLOBAL WORKは、仕事やプライベートでアクティブに自転車を活用する人々に向けたインブランド「Blintw」の2022年春夏アイテムを2月19日より順次発売いたします。		株式会社アダストリア	「Play fashion!」	掲げる			<時制-未来>	29
「Play fashion!」をミッションに掲げる株式会社アダストリアが展開するGLOBAL WORKは、仕事やプライベートでアクティブに自転車を活用する人々に向けたインブランド「Blintw」の2022年春夏アイテムを2月19日より順次発売いたします。		株式会社アダストリア(省略)	自転車	活用する			<時制-未来>	23
「Play fashion!」をミッションに掲げる株式会社アダストリアが展開するGLOBAL WORKは、仕事やプライベートでアクティブに自転車を活用する人々に向けたインブランド「Blintw」の2022年春夏アイテムを2月19日より順次発売いたします。		GLOBAL WORK	インブランド「Blintw」の2022年春夏アイテム	発売する			<時制-未来>	23
「Play fashion!」をミッションに掲げる株式会社アダストリアが展開するGLOBAL WORKは、仕事やプライベートでアクティブに自転車を活用する人々に向けたインブランド「Blintw」の2022年春夏アイテムを2月19日より順次発売いたします。	Main	GLOBAL WORK	インブランド「Blintw」の2022年春夏アイテム	発売する		<製品・サービス化>	<時制-未来>	100
Razerより、音と連動する振動機能を搭載したワイヤレスゲーミングヘッドセット「Kraken V3 Pro」が2022年3月18日に発売される。			振動機能	搭載する			<時制-過去>	23
株式会社レモネード・レモニカは、オリジナルレシピのレモネード専門店「LEMONADE by Lemonica」を全国に約90店舗展開しています。		株式会社レモネード・レモニカ	オリジナルレシピのレモネード専門店「LEMONADE by Lemonica」	90店舗展開する			<時制-未来>	16
株式会社レモネード・レモニカは、オリジナルレシピのレモネード専門店「LEMONADE by Lemonica」を全国に約90店舗展開しています。	Main	株式会社レモネード・レモニカ	オリジナルレシピのレモネード専門店「LEMONADE by Lemonica」	90店舗展開する		<製品・サービス化>	<時制-未来>	100
株式会社SEMABIZは特許専門調査会社ネオテクノロジー「二酸化炭素CO2分離膜」の販売を2022年3月9日に開始いたしました。		株式会社SEMABIZ	特許専門調査会社ネオテクノロジー「二酸化炭素CO2分離膜」の販売	開始する			<時制-過去>	23
株式会社SEMABIZは特許専門調査会社ネオテクノロジー「二酸化炭素CO2分離膜」の販売を2022年3月9日に開始いたしました。	Main	株式会社SEMABIZ	特許専門調査会社ネオテクノロジー「二酸化炭素CO2分離膜」	販売する	開始する	<製品・サービス化>	<時制-過去>	100
株式会社ネインは、スマートフォンと連携して様々なキャラクターボイスによる音声アシスタントと連携できるスマートイヤフォン「Zeeny Lights 2」と、「Fate/Grand Order -絶対魔獣戦線バビロニア-」の登場キャラクター「ギルガメッシュ」、「Fate/Grand Order -終局特異点、冠位時間神殿ソロモン-」の登場キャラクター「ロマニ・アーキマン」「レフ・ライノール/ゲーティア」とのコラボレーションモデルの予約販売を開始いたします。		株式会社ネイン	「Fate/Grand Order-終局特異点、冠位時間神殿ソロモン-」の登場キャラクター「ロマニ・アーキマン」「レフ・ライノール/ゲーティア」とのコラボレーションモデルの予約販売	開始する			<時制-未来>	23
株式会社ネインは、スマートフォンと連携して様々なキャラクターボイスによる音声アシスタントと連携できるスマートイヤフォン「Zeeny Lights 2」と、「Fate/Grand Order -絶対魔獣戦線バビロニア-」の登場キャラクター「ギルガメッシュ」、「Fate/Grand Order -終局特異点、冠位時間神殿ソロモン-」の登場キャラクター「ロマニ・アーキマン」「レフ・ライノール/ゲーティア」とのコラボレーションモデルの予約販売を開始いたします。	Main	株式会社ネイン	「Fate/Grand Order-終局特異点、冠位時間神殿ソロモン-」の登場キャラクター「ロマニ・アーキマン」「レフ・ライノール/ゲーティア」とのコラボレーションモデル	予約販売する	開始する	<製品・サービス化><告知>	<時制-未来>	100
日本全国、海外で街のゴミ拾い活動を展開する認定NPO法人グリーンバードは、魔法のソファ「Yogibo」を運営する株式会社ウェブシャークが展開する、社会課題解決支援プロジェクト「TANZAQ」に参画し、アップサイクルプロジェクト「RePLAMO」と新ゴミ拾いグッズをリリース。		認定NPO法人グリーンバード	街のゴミ拾い活動	展開する			<時制-未来>	23
日本全国、海外で街のゴミ拾い活動を展開する認定NPO法人グリーンバードは、魔法のソファ「Yogibo」を運営する株式会社ウェブシャークが展開する、社会課題解決支援プロジェクト「TANZAQ」に参画し、アップサイクルプロジェクト「RePLAMO」と新ゴミ拾いグッズをリリース。		株式会社ウェブシャーク	魔法のソファ「Yogibo」	運営する			<時制-未来>	23
日本全国、海外で街のゴミ拾い活動を展開する認定NPO法人グリーンバードは、魔法のソファ「Yogibo」を運営する株式会社ウェブシャークが展開する、社会課題解決支援プロジェクト「TANZAQ」に参画し、アップサイクルプロジェクト「RePLAMO」と新ゴミ拾いグッズをリリース。		認定NPO法人グリーンバード	新ゴミ拾いグッズ	リリース(する)			<時制-無時制>	20
日本全国、海外で街のゴミ拾い活動を展開する認定NPO法人グリーンバードは、魔法のソファ「Yogibo」を運営する株式会社ウェブシャークが展開する、社会課題解決支援プロジェクト「TANZAQ」に参画し、アップサイクルプロジェクト「RePLAMO」と新ゴミ拾いグッズをリリース。	Main	認定NPO法人グリーンバード	新ゴミ拾いグッズ	リリース(する)		<製品・サービス化>	<時制-無時制>	105
エステーは、この環境下での快適な生活をサポートするとともに、環境に配慮した生活ができるよう商品開発を強化。		エステー	生活	サポートする			<時制-未来>	23
エステーは、この環境下での快適な生活をサポートするとともに、環境に配慮した生活ができるよう商品開発を強化。		エステー	商品開発	強化(する)			<時制-無時制>	20
エステーは、この環境下での快適な生活をサポートするとともに、環境に配慮した生活ができるよう商品開発を強化。	Main	エステー	商品開発	強化(する)		<その他>	<時制-無時制>	105
デジタルメディアの広告運用チーム向けに異常検知とワークフロー改善技術を提供する「oolo」は、日本での事業を開始し、日本国内のメディア企業に収益モニタリングソリューションの提供を開始します。		「oolo」	ワークフロー改善技術	提供する			<時制-未来>	23
デジタルメディアの広告運用チーム向けに異常検知とワークフロー改善技術を提供する「oolo」は、日本での事業を開始し、日本国内のメディア企業に収益モニタリングソリューションの提供を開始します。		「oolo」	事業	開始する				23
デジタルメディアの広告運用チーム向けに異常検知とワークフロー改善技術を提供する「oolo」は、日本での事業を開始し、日本国内のメディア企業に収益モニタリングソリューションの提供を開始します。	Main	「oolo」	事業	開始する		<製品・サービス化><告知><その他>		103
デジタルメディアの広告運用チーム向けに異常検知とワークフロー改善技術を提供する「oolo」は、日本での事業を開始し、日本国内のメディア企業に収益モニタリングソリューションの提供を開始します。		「oolo」	収益モニタリングソリューションの提供	開始する			<時制-未来>	16
デジタルメディアの広告運用チーム向けに異常検知とワークフロー改善技術を提供する「oolo」は、日本での事業を開始し、日本国内のメディア企業に収益モニタリングソリューションの提供を開始します。	Main	「oolo」	収益モニタリングソリューション	提供する	開始する	<製品・サービス化>	<時制-未来>	101
デジタルAVCマーケティング本部は、高級タイプの女性向け密閉型インサイドホン「Classy Jewel」RP-HJF7を10月15日より発売します。		デジタルAVCマーケティング本部	高級タイプの女性向け密閉型インサイドホン「Classy Jewel」RP-HJF7	発売する			<時制-未来>	16
デジタルAVCマーケティング本部は、高級タイプの女性向け密閉型インサイドホン「Classy Jewel」RP-HJF7を10月15日より発売します。	Main	デジタルAVCマーケティング本部	高級タイプの女性向け密閉型インサイドホン「Classy Jewel」RP-HJF7	発売する		<製品・サービス化>	<時制-未来>	100
クリスピー・クリーム・ドーナツ・ジャパンは、ジェイアール名古屋タカシマヤ店限定「クリスピー・クリーム・プレミアム」の新商品として、「クリスピー・クリーム・プレミアム ローズ&フランボワーズ」を3月1日から期間限定で発売する。		クリスピー・クリーム・ドーナツ・ジャパン	「クリスピー・クリーム・プレミアムローズ&フランボワーズ」	発売する			<時制-未来>	16
クリスピー・クリーム・ドーナツ・ジャパンは、ジェイアール名古屋タカシマヤ店限定「クリスピー・クリーム・プレミアム」の新商品として、「クリスピー・クリーム・プレミアム ローズ&フランボワーズ」を3月1日から期間限定で発売する。	Main	クリスピー・クリーム・ドーナツ・ジャパン	「クリスピー・クリーム・プレミアムローズ&フランボワーズ」	発売する		<製品・サービス化>	<時制-未来>	100
IIJは2月2日、モバイル、クラウド、MDCなど同社の各種サービスを組み合わせたエッジコンピューティング環境を体感できるショーケースの開設を発表した。			同社の各種サービス	組み合わせる			<時制-過去>	29
IIJは2月2日、モバイル、クラウド、MDCなど同社の各種サービスを組み合わせたエッジコンピューティング環境を体感できるショーケースの開設を発表した。			エッジコンピューティング環境	体感する			<時制-未来>, <時制-無時制>	23
IIJは2月2日、モバイル、クラウド、MDCなど同社の各種サービスを組み合わせたエッジコンピューティング環境を体感できるショーケースの開設を発表した。		IIJ	ショーケースの開設	発表する			<時制-過去>	16
IIJは2月2日、モバイル、クラウド、MDCなど同社の各種サービスを組み合わせたエッジコンピューティング環境を体感できるショーケースの開設を発表した。	Main	IIJ	ショーケース	開設する	発表する	<製品・サービス化><告知>	<時制-過去>	101
釣り用品の「ダイワ」を運営するグローブライドのアパレルブランド「ディーベック」は、中嶋峻太が手掛けるメンズブランド「オールモストブラック」と協業したカプセルコレクションを1月27日に発売する。			釣り用品の「ダイワ」	運営する			<時制-未来>	23
釣り用品の「ダイワ」を運営するグローブライドのアパレルブランド「ディーベック」は、中嶋峻太が手掛けるメンズブランド「オールモストブラック」と協業したカプセルコレクションを1月27日に発売する。		グローブライドのアパレルブランド「ディーベック」	カプセルコレクション	発売する			<時制-未来>	16
釣り用品の「ダイワ」を運営するグローブライドのアパレルブランド「ディーベック」は、中嶋峻太が手掛けるメンズブランド「オールモストブラック」と協業したカプセルコレクションを1月27日に発売する。	Main	グローブライドのアパレルブランド「ディーベック」	カプセルコレクション	発売する		<製品・サービス化>	<時制-未来>	100
青森県八戸市の東北医療福祉事業協同組合と弘前大学地域戦略研究所が、2020年に閉館した旧「はちのへゆーゆらんど新八温泉」でトラフグの陸上養殖試験を行っていることが7日分かった。		弘前大学地域戦略研究所	トラフグの陸上養殖試験	行う			<時制-未来>	29
青森県八戸市の東北医療福祉事業協同組合と弘前大学地域戦略研究所が、2020年に閉館した旧「はちのへゆーゆらんど新八温泉」でトラフグの陸上養殖試験を行っていることが7日分かった。		青森県八戸市の東北医療福祉事業協同組合	トラフグの陸上養殖試験	行う			<時制-未来>	29
青森県今別町の有志が町の伝統芸能・荒馬のロゴをデザインした立体型の布マスクを製作した。		青森県今別町の有志	町の伝統芸能・荒馬のロゴ	デザインする			<時制-過去>	23
青森県今別町の有志が町の伝統芸能・荒馬のロゴをデザインした立体型の布マスクを製作した。		青森県今別町の有志(省略)	立体型の布マスク	製作する			<時制-過去>	16
青森県今別町の有志が町の伝統芸能・荒馬のロゴをデザインした立体型の布マスクを製作した。	Main	青森県今別町の有志(省略)	立体型の布マスク	製作する		<製品・サービス化>	<時制-過去>	101
県立球磨中央高校の生徒と山崎製パンが球磨地域特産の栗を使った「ランチパック」を共同開発しました。			球磨地域特産の栗	使う			<時制-過去>	29
東京理科大学の研究グループは、食用トウモロコシを用いて、簡単な手法により、均一サイズのナノ粒子を大量に作製することに成功した。			食用トウモロコシ	用いる				29
東京理科大学の研究グループは、食用トウモロコシを用いて、簡単な手法により、均一サイズのナノ粒子を大量に作製することに成功した。		東京理科大学の研究グループ	均一サイズのナノ粒子	作製する			<時制-未来>	23
NECは、SaaSの設定不備によるセキュリティリスクの可視化や対策を支援する「SaaSセキュリティ設定管理プロフェッショナルサービス」を提供開始した。		NEC	対策	支援する			<時制-未来>	23
NECは、SaaSの設定不備によるセキュリティリスクの可視化や対策を支援する「SaaSセキュリティ設定管理プロフェッショナルサービス」を提供開始した。		NEC	「SaaSセキュリティ設定管理プロフェッショナルサービス」	提供開始する			<時制-過去>	16
NECは、SaaSの設定不備によるセキュリティリスクの可視化や対策を支援する「SaaSセキュリティ設定管理プロフェッショナルサービス」を提供開始した。	Main	NEC	「SaaSセキュリティ設定管理プロフェッショナルサービス」	提供する	開始する	<製品・サービス化>	<時制-過去>	100
晶合光電は2011年に設立され、完成車工場と共同で発光ダイオードモジュールの研究開発や設計を行い、デジタル化、インテリジェント化された車載用ライトを生産する。		晶合光電	設計	行う			<時制-無時制>	29
晶合光電は2011年に設立され、完成車工場と共同で発光ダイオードモジュールの研究開発や設計を行い、デジタル化、インテリジェント化された車載用ライトを生産する。	Main	晶合光電	設計	行う		<その他>	<時制-無時制>	103
晶合光電は2011年に設立され、完成車工場と共同で発光ダイオードモジュールの研究開発や設計を行い、デジタル化、インテリジェント化された車載用ライトを生産する。		晶合光電	車載用ライト	生産する			<時制-未来>	16
晶合光電は2011年に設立され、完成車工場と共同で発光ダイオードモジュールの研究開発や設計を行い、デジタル化、インテリジェント化された車載用ライトを生産する。	Main	晶合光電	車載用ライト	生産する		<製品・サービス化>	<時制-未来>	100
ソニー株式会社とパナソニック株式会社は、2012年6月25日付で、テレビ/大型ディスプレイ向けの次世代有機ELパネルおよびモジュールを共同で開発する契約を締結しました。		パナソニック株式会社	テレビ/大型ディスプレイ向けの次世代有機ELパネルおよびモジュール	開発する			<時制-未来>, <時制-無時制>	23
ソニー株式会社とパナソニック株式会社は、2012年6月25日付で、テレビ/大型ディスプレイ向けの次世代有機ELパネルおよびモジュールを共同で開発する契約を締結しました。		ソニー株式会社	テレビ/大型ディスプレイ向けの次世代有機ELパネルおよびモジュール	開発する			<時制-未来>, <時制-無時制>	23
ソニー株式会社とパナソニック株式会社は、2012年6月25日付で、テレビ/大型ディスプレイ向けの次世代有機ELパネルおよびモジュールを共同で開発する契約を締結しました。		パナソニック株式会社	契約	締結する			<時制-過去>	16
ソニー株式会社とパナソニック株式会社は、2012年6月25日付で、テレビ/大型ディスプレイ向けの次世代有機ELパネルおよびモジュールを共同で開発する契約を締結しました。		ソニー株式会社	契約	締結する			<時制-過去>	16
ソニー株式会社とパナソニック株式会社は、2012年6月25日付で、テレビ/大型ディスプレイ向けの次世代有機ELパネルおよびモジュールを共同で開発する契約を締結しました。	Main	パナソニック株式会社	契約	締結する		<手続き>	<時制-過去>	101
ソニー株式会社とパナソニック株式会社は、2012年6月25日付で、テレビ/大型ディスプレイ向けの次世代有機ELパネルおよびモジュールを共同で開発する契約を締結しました。	Main	ソニー株式会社	契約	締結する		<手続き>	<時制-過去>	101
株式会社GOESWELLは、サブスクリプションサービス「GOESWELL PLUS+」を2022年1月5日より提供開始いたします。		株式会社GOESWELL	サブスクリプションサービス「GOESWELL PLUS+」	提供開始する			<時制-未来>	23
株式会社GOESWELLは、サブスクリプションサービス「GOESWELL PLUS+」を2022年1月5日より提供開始いたします。	Main	株式会社GOESWELL	サブスクリプションサービス「GOESWELL PLUS+」	提供する	開始する	<製品・サービス化>	<時制-未来>	100
自宅でビールを原料から醸造できる新たな家電が登場した。			ビール	醸造する			<時制-未来>, <時制-無時制>, <時制-無時制>	23
東京建物株式会社のグループ会社で、マンション管理運営部門を担う株式会社東京建物アメニティサポートは、マンション大規模修繕工事の周期を12、年から最大18、年に延長できるサービス「Ever Graceful、」、の提供を開始しますのでお知らせいたします。		株式会社東京建物アメニティサポート	マンション管理運営部門	担う			<時制-未来>	29
東京建物株式会社のグループ会社で、マンション管理運営部門を担う株式会社東京建物アメニティサポートは、マンション大規模修繕工事の周期を12、年から最大18、年に延長できるサービス「Ever Graceful、」、の提供を開始しますのでお知らせいたします。		株式会社東京建物アメニティサポート(省略)	マンション大規模修繕工事の周期	延長する			<時制-未来>, <時制-無時制>, <時制-無時制>	23
東京建物株式会社のグループ会社で、マンション管理運営部門を担う株式会社東京建物アメニティサポートは、マンション大規模修繕工事の周期を12、年から最大18、年に延長できるサービス「Ever Graceful、」、の提供を開始しますのでお知らせいたします。		株式会社東京建物アメニティサポート	サービス「Ever Graceful、」、の提供	開始する			<時制-未来>	23
内田くんは「光の波紋」をテーマにプログラミングで光の色や強弱を変化させ、水の波紋が広がるような「落ち着くLED照明」を制作。			強弱	変化する			<時制-無時制>	23
内田くんは「光の波紋」をテーマにプログラミングで光の色や強弱を変化させ、水の波紋が広がるような「落ち着くLED照明」を制作。		内田くん	「落ち着くLED照明」	制作(する)			<時制-無時制>	20
内田くんは「光の波紋」をテーマにプログラミングで光の色や強弱を変化させ、水の波紋が広がるような「落ち着くLED照明」を制作。	Main	内田くん	「落ち着くLED照明」	制作(する)		<製品・サービス化>	<時制-無時制>	105
KDDIは、オンライン専用料金プラン「povo2.0」で、謎解きで"ギガ"がもらえるキャンペーン「povo謎~Happy Valentines!! povoとチョコっと*謎解き~」を開始した。		KDDI	キャンペーン「povo謎~Happy Valentines!!povoとチョコっと*謎解き~」	開始する			<時制-過去>	16
KDDIは、オンライン専用料金プラン「povo2.0」で、謎解きで"ギガ"がもらえるキャンペーン「povo謎~Happy Valentines!! povoとチョコっと*謎解き~」を開始した。	Main	KDDI	キャンペーン「povo謎~Happy Valentines!!povoとチョコっと*謎解き~」	開始する		<製品・サービス化><告知><その他>	<時制-過去>	100
「ミニストップ」は、1月7日から、飲むデザート「グルクル」の新フレーバー「飲むチーズケーキ」を販売する。		「ミニストップ」	デザート「グルクル」の新フレーバー「飲むチーズケーキ」	販売する			<時制-未来>	16
「ミニストップ」は、1月7日から、飲むデザート「グルクル」の新フレーバー「飲むチーズケーキ」を販売する。	Main	「ミニストップ」	デザート「グルクル」の新フレーバー「飲むチーズケーキ」	販売する		<製品・サービス化>	<時制-未来>	100
全国の木材・木製品製造流通会社、約1万6000社が加盟する一般社団法人全国木材組合連合会は3月14日、地域材を利用した住宅や木製家具などの優良事例を支援する「顔の見える木材での快適空間づくり事業」の報告サイトを同日公開した。			地域材	利用する			<時制-過去>	23
全国の木材・木製品製造流通会社、約1万6000社が加盟する一般社団法人全国木材組合連合会は3月14日、地域材を利用した住宅や木製家具などの優良事例を支援する「顔の見える木材での快適空間づくり事業」の報告サイトを同日公開した。			木製家具などの優良事例	支援する			<時制-未来>	23
全国の木材・木製品製造流通会社、約1万6000社が加盟する一般社団法人全国木材組合連合会は3月14日、地域材を利用した住宅や木製家具などの優良事例を支援する「顔の見える木材での快適空間づくり事業」の報告サイトを同日公開した。		一般社団法人全国木材組合連合会	「顔の見える木材での快適空間づくり事業」の報告サイト	公開する			<時制-過去>	16
全国の木材・木製品製造流通会社、約1万6000社が加盟する一般社団法人全国木材組合連合会は3月14日、地域材を利用した住宅や木製家具などの優良事例を支援する「顔の見える木材での快適空間づくり事業」の報告サイトを同日公開した。	Main	一般社団法人全国木材組合連合会	「顔の見える木材での快適空間づくり事業」の報告サイト	公開する		<製品・サービス化><告知>	<時制-過去>	100
ベアラボは、企業向け研修や組織開発、チームビルディング等をはじめとしたゲーミフィケーション研修を提供。		ベアラボ	チームビルディング等	はじめとする			<時制-無時制>	1
ベアラボは、企業向け研修や組織開発、チームビルディング等をはじめとしたゲーミフィケーション研修を提供。		ベアラボ	ゲーミフィケーション研修	提供(する)			<時制-無時制>	20
ベアラボは、企業向け研修や組織開発、チームビルディング等をはじめとしたゲーミフィケーション研修を提供。	Main	ベアラボ	ゲーミフィケーション研修	提供(する)		<製品・サービス化>	<時制-無時制>	105
ベーカリーカフェ「パンとエスプレッソと」をはじめ、国内で22店舗を展開する日と々とが、パニーニ専門店「パニーニ一番」を千駄ヶ谷に出店する。			エスプレッソ	展開する			<時制-未来>	23
ベーカリーカフェ「パンとエスプレッソと」をはじめ、国内で22店舗を展開する日と々とが、パニーニ専門店「パニーニ一番」を千駄ヶ谷に出店する。			22店舗	展開する			<時制-未来>	23
ベーカリーカフェ「パンとエスプレッソと」をはじめ、国内で22店舗を展開する日と々とが、パニーニ専門店「パニーニ一番」を千駄ヶ谷に出店する。			パニーニ専門店「パニーニ一番」	出店する			<時制-未来>	16
